CVEGEO,Nomestado,Nommunicipio,Idcultivo,Nomcultivo,Idciclo,Nomcicloproductivo,Volumenproduccion,Valorproduccion
20393,Oaxaca,Santa Lucía Ocotlán,6600000,Ejote,1,Otoño-Invierno,12.32,108644.04
20393,Oaxaca,Santa Lucía Ocotlán,7490000,Maíz grano,1,Otoño-Invierno,10.27,43055.13
20393,Oaxaca,Santa Lucía Ocotlán,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,438.54,4099783.28
20393,Oaxaca,Santa Lucía Ocotlán,6070000,Chícharo,1,Otoño-Invierno,1.04,8631.43
20393,Oaxaca,Santa Lucía Ocotlán,6900000,Garbanzo grano,1,Otoño-Invierno,3.65,40147.37
20393,Oaxaca,Santa Lucía Ocotlán,5740000,Calabacita,2,Primavera-Verano,42.0,424942.14
20393,Oaxaca,Santa Lucía Ocotlán,6600000,Ejote,2,Primavera-Verano,32.46,297606.26
20393,Oaxaca,Santa Lucía Ocotlán,6840000,Frijol,2,Primavera-Verano,1.8,26515.12
20393,Oaxaca,Santa Lucía Ocotlán,7490000,Maíz grano,2,Primavera-Verano,11.68,47974.78
20393,Oaxaca,Santa Lucía Ocotlán,8970000,Tomate rojo (jitomate),2,Primavera-Verano,24.0,232737.36
20393,Oaxaca,Santa Lucía Ocotlán,6840000,Frijol,2,Primavera-Verano,7.2,102981.6
20393,Oaxaca,Santa Lucía Ocotlán,7490000,Maíz grano,2,Primavera-Verano,785.85,3140610.23
20393,Oaxaca,Santa Lucía Ocotlán,5170000,Alfalfa,3,Perennes,607.88,316261.73
20393,Oaxaca,Santa Lucía Ocotlán,8610000,Rosa,3,Perennes,1540.99,966478.11
20393,Oaxaca,Santa Lucía Ocotlán,5050000,Agave,3,Perennes,79.6,213455.36
20398,Oaxaca,Ayoquezco de Aldama,6120000,Chile verde,1,Otoño-Invierno,22.54,452798.4
20398,Oaxaca,Ayoquezco de Aldama,6840000,Frijol,1,Otoño-Invierno,12.35,181994.05
20398,Oaxaca,Ayoquezco de Aldama,7490000,Maíz grano,1,Otoño-Invierno,206.25,946784.44
20398,Oaxaca,Ayoquezco de Aldama,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,537.1,4412358.57
20398,Oaxaca,Ayoquezco de Aldama,8980000,Tomate verde,1,Otoño-Invierno,61.6,616310.46
20398,Oaxaca,Ayoquezco de Aldama,6840000,Frijol,2,Primavera-Verano,22.25,330828.35
20398,Oaxaca,Ayoquezco de Aldama,7490000,Maíz grano,2,Primavera-Verano,226.8,909046.15
20398,Oaxaca,Ayoquezco de Aldama,8970000,Tomate rojo (jitomate),2,Primavera-Verano,1521.0,14353905.15
20398,Oaxaca,Ayoquezco de Aldama,9320000,Zempoalxochitl,2,Primavera-Verano,42.9,273459.19
20398,Oaxaca,Ayoquezco de Aldama,6840000,Frijol,2,Primavera-Verano,211.7,3210007.1
20398,Oaxaca,Ayoquezco de Aldama,7490000,Maíz grano,2,Primavera-Verano,1335.6,5628498.88
20398,Oaxaca,Ayoquezco de Aldama,5170000,Alfalfa,3,Perennes,4961.9,2539996.61
20398,Oaxaca,Ayoquezco de Aldama,7920000,Nopalitos,3,Perennes,632.93,4692372.13
20398,Oaxaca,Ayoquezco de Aldama,5050000,Agave,3,Perennes,153.5,408532.58
20398,Oaxaca,Ayoquezco de Aldama,7920000,Nopalitos,3,Perennes,39.16,307513.3
20398,Oaxaca,Ayoquezco de Aldama,9120000,Tuna,3,Perennes,227.85,1975024.31
20399,Oaxaca,Santa María Atzompa,5490000,Avena forrajera en verde,1,Otoño-Invierno,60.99,33167.58
20399,Oaxaca,Santa María Atzompa,6120000,Chile verde,1,Otoño-Invierno,3.88,77296.97
20399,Oaxaca,Santa María Atzompa,7490000,Maíz grano,1,Otoño-Invierno,9.43,41273.41
20399,Oaxaca,Santa María Atzompa,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,1473.36,13478370.95
20399,Oaxaca,Santa María Atzompa,8980000,Tomate verde,1,Otoño-Invierno,8.9,89638.13
20399,Oaxaca,Santa María Atzompa,5490000,Avena forrajera en verde,2,Primavera-Verano,81.7,41962.75
20399,Oaxaca,Santa María Atzompa,5740000,Calabacita,2,Primavera-Verano,26.69,269717.93
20399,Oaxaca,Santa María Atzompa,6120000,Chile verde,2,Primavera-Verano,1.94,35463.37
20399,Oaxaca,Santa María Atzompa,7490000,Maíz grano,2,Primavera-Verano,64.46,256960.12
20399,Oaxaca,Santa María Atzompa,8970000,Tomate rojo (jitomate),2,Primavera-Verano,2937.6,27302348.16
20399,Oaxaca,Santa María Atzompa,8980000,Tomate verde,2,Primavera-Verano,18.75,185315.25
20399,Oaxaca,Santa María Atzompa,6840000,Frijol,2,Primavera-Verano,14.76,211068.0
20399,Oaxaca,Santa María Atzompa,7490000,Maíz grano,2,Primavera-Verano,337.92,1352585.63
20399,Oaxaca,Santa María Atzompa,5170000,Alfalfa,3,Perennes,504.0,257796.0
20403,Oaxaca,Santa María Coyotepec,6840000,Frijol,1,Otoño-Invierno,0.73,10960.66
20403,Oaxaca,Santa María Coyotepec,7490000,Maíz grano,1,Otoño-Invierno,15.48,72576.43
20403,Oaxaca,Santa María Coyotepec,7490000,Maíz grano,2,Primavera-Verano,6.0,24391.38
20403,Oaxaca,Santa María Coyotepec,8970000,Tomate rojo (jitomate),2,Primavera-Verano,54.62,503492.08
20403,Oaxaca,Santa María Coyotepec,6840000,Frijol,2,Primavera-Verano,1.75,24893.75
20403,Oaxaca,Santa María Coyotepec,7490000,Maíz grano,2,Primavera-Verano,142.56,611596.66
20403,Oaxaca,Santa María Coyotepec,5170000,Alfalfa,3,Perennes,739.58,393560.1
20403,Oaxaca,Santa María Coyotepec,8610000,Rosa,3,Perennes,722.0,456491.72
20403,Oaxaca,Santa María Coyotepec,5050000,Agave,3,Perennes,0.0,0.0
20409,Oaxaca,Santa María del Tule,6120000,Chile verde,1,Otoño-Invierno,3.6,73101.82
20409,Oaxaca,Santa María del Tule,7490000,Maíz grano,1,Otoño-Invierno,102.9,465836.53
20409,Oaxaca,Santa María del Tule,8980000,Tomate verde,1,Otoño-Invierno,1.64,17233.89
20409,Oaxaca,Santa María del Tule,7490000,Maíz grano,2,Primavera-Verano,63.8,255906.9
20409,Oaxaca,Santa María del Tule,8970000,Tomate rojo (jitomate),2,Primavera-Verano,10.88,101325.77
20409,Oaxaca,Santa María del Tule,8970000,Tomate rojo (jitomate),2,Primavera-Verano,64.95,620689.48
20409,Oaxaca,Santa María del Tule,6840000,Frijol,2,Primavera-Verano,6.0,85682.82
20409,Oaxaca,Santa María del Tule,7490000,Maíz grano,2,Primavera-Verano,355.1,1444763.41
20409,Oaxaca,Santa María del Tule,5170000,Alfalfa,3,Perennes,3000.9,1539371.67
20409,Oaxaca,Santa María del Tule,5050000,Agave,3,Perennes,0.0,0.0
20426,Oaxaca,Santa María Peñoles,7490000,Maíz grano,1,Otoño-Invierno,31.4,140702.14
20426,Oaxaca,Santa María Peñoles,6070000,Chícharo,1,Otoño-Invierno,1.93,15682.7
20426,Oaxaca,Santa María Peñoles,7100000,Haba grano,1,Otoño-Invierno,2.66,22335.65
20426,Oaxaca,Santa María Peñoles,8970000,Tomate rojo (jitomate),2,Primavera-Verano,330.3,3075469.54
20426,Oaxaca,Santa María Peñoles,6840000,Frijol,2,Primavera-Verano,177.08,2516597.21
20426,Oaxaca,Santa María Peñoles,7490000,Maíz grano,2,Primavera-Verano,2540.82,10277439.04
20426,Oaxaca,Santa María Peñoles,6530000,Durazno,3,Perennes,50.94,476229.91
20426,Oaxaca,Santa María Peñoles,7580000,Manzana,3,Perennes,50.16,544375.44
20426,Oaxaca,Santa María Peñoles,6530000,Durazno,3,Perennes,31.92,293714.43
20452,Oaxaca,Santiago Apóstol,5740000,Calabacita,1,Otoño-Invierno,56.77,575138.57
20452,Oaxaca,Santiago Apóstol,6070000,Chícharo,1,Otoño-Invierno,4.22,34169.3
20452,Oaxaca,Santiago Apóstol,6600000,Ejote,1,Otoño-Invierno,42.39,374785.25
20452,Oaxaca,Santiago Apóstol,6840000,Frijol,1,Otoño-Invierno,2.52,38340.72
20452,Oaxaca,Santiago Apóstol,7490000,Maíz grano,1,Otoño-Invierno,16.12,72002.4
20452,Oaxaca,Santiago Apóstol,6070000,Chícharo,1,Otoño-Invierno,1.12,9102.7
20452,Oaxaca,Santiago Apóstol,6900000,Garbanzo grano,1,Otoño-Invierno,4.29,48513.64
20452,Oaxaca,Santiago Apóstol,5740000,Calabacita,2,Primavera-Verano,56.0,572205.76
20452,Oaxaca,Santiago Apóstol,5940000,Cebolla,2,Primavera-Verano,69.3,700544.69
20452,Oaxaca,Santiago Apóstol,6840000,Frijol,2,Primavera-Verano,3.6,51311.7
20452,Oaxaca,Santiago Apóstol,7490000,Maíz grano,2,Primavera-Verano,26.37,108843.76
20452,Oaxaca,Santiago Apóstol,8210000,Pepino,2,Primavera-Verano,26.76,205284.52
20452,Oaxaca,Santiago Apóstol,8970000,Tomate rojo (jitomate),2,Primavera-Verano,181.04,1690607.64
20452,Oaxaca,Santiago Apóstol,9320000,Zempoalxochitl,2,Primavera-Verano,20.5,145286.58
20452,Oaxaca,Santiago Apóstol,6840000,Frijol,2,Primavera-Verano,8.88,135053.43
20452,Oaxaca,Santiago Apóstol,7490000,Maíz grano,2,Primavera-Verano,1545.0,6157443.0
20452,Oaxaca,Santiago Apóstol,5170000,Alfalfa,3,Perennes,925.32,482276.78
20452,Oaxaca,Santiago Apóstol,8610000,Rosa,3,Perennes,3652.5,2375914.73
20483,Oaxaca,Santiago Suchilquitongo,5740000,Calabacita,1,Otoño-Invierno,59.51,597648.81
20483,Oaxaca,Santiago Suchilquitongo,6120000,Chile verde,1,Otoño-Invierno,35.46,690256.56
20483,Oaxaca,Santiago Suchilquitongo,6600000,Ejote,1,Otoño-Invierno,18.66,167255.74
20483,Oaxaca,Santiago Suchilquitongo,6840000,Frijol,1,Otoño-Invierno,15.73,235556.12
20483,Oaxaca,Santiago Suchilquitongo,7490000,Maíz grano,1,Otoño-Invierno,101.76,442414.83
20483,Oaxaca,Santiago Suchilquitongo,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,16.61,150200.08
20483,Oaxaca,Santiago Suchilquitongo,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,263.82,2465714.48
20483,Oaxaca,Santiago Suchilquitongo,8980000,Tomate verde,1,Otoño-Invierno,38.68,391314.34
20483,Oaxaca,Santiago Suchilquitongo,5740000,Calabacita,2,Primavera-Verano,41.74,426079.83
20483,Oaxaca,Santiago Suchilquitongo,6070000,Chícharo,2,Primavera-Verano,0.62,5705.4
20483,Oaxaca,Santiago Suchilquitongo,6600000,Ejote,2,Primavera-Verano,16.67,159592.25
20483,Oaxaca,Santiago Suchilquitongo,6840000,Frijol,2,Primavera-Verano,1.64,23247.56
20483,Oaxaca,Santiago Suchilquitongo,7490000,Maíz grano,2,Primavera-Verano,94.08,386077.98
20483,Oaxaca,Santiago Suchilquitongo,8970000,Tomate rojo (jitomate),2,Primavera-Verano,38.69,367040.42
20483,Oaxaca,Santiago Suchilquitongo,5340000,Amaranto,2,Primavera-Verano,6.24,94350.36
20483,Oaxaca,Santiago Suchilquitongo,6840000,Frijol,2,Primavera-Verano,14.58,206761.17
20483,Oaxaca,Santiago Suchilquitongo,7490000,Maíz grano,2,Primavera-Verano,648.0,2547799.92
20483,Oaxaca,Santiago Suchilquitongo,5060000,Aguacate,3,Perennes,72.54,1639343.07
20483,Oaxaca,Santiago Suchilquitongo,5170000,Alfalfa,3,Perennes,3067.2,1616046.34
20483,Oaxaca,Santiago Suchilquitongo,5050000,Agave,3,Perennes,0.0,0.0
20487,Oaxaca,Santiago Tenango,7490000,Maíz grano,2,Primavera-Verano,14.5,58014.5
20487,Oaxaca,Santiago Tenango,8970000,Tomate rojo (jitomate),2,Primavera-Verano,49.92,465548.43
20487,Oaxaca,Santiago Tenango,6840000,Frijol,2,Primavera-Verano,28.35,412394.69
20487,Oaxaca,Santiago Tenango,7490000,Maíz grano,2,Primavera-Verano,585.6,2397182.88
20487,Oaxaca,Santiago Tenango,5060000,Aguacate,3,Perennes,0.0,0.0
20494,Oaxaca,Santiago Tlazoyaltepec,7490000,Maíz grano,1,Otoño-Invierno,13.77,62947.49
20494,Oaxaca,Santiago Tlazoyaltepec,7100000,Haba grano,1,Otoño-Invierno,1.73,14158.1
20494,Oaxaca,Santiago Tlazoyaltepec,7490000,Maíz grano,2,Primavera-Verano,40.6,165235.91
20494,Oaxaca,Santiago Tlazoyaltepec,8970000,Tomate rojo (jitomate),2,Primavera-Verano,127.25,1195210.9
20494,Oaxaca,Santiago Tlazoyaltepec,6840000,Frijol,2,Primavera-Verano,17.82,255608.3
20494,Oaxaca,Santiago Tlazoyaltepec,7490000,Maíz grano,2,Primavera-Verano,1456.0,5961737.6
20494,Oaxaca,Santiago Tlazoyaltepec,6530000,Durazno,3,Perennes,48.51,453170.23
20494,Oaxaca,Santiago Tlazoyaltepec,7580000,Manzana,3,Perennes,35.6,390724.95
20494,Oaxaca,Santiago Tlazoyaltepec,6530000,Durazno,3,Perennes,28.25,256548.99
20519,Oaxaca,Santo Domingo Tomaltepec,7490000,Maíz grano,1,Otoño-Invierno,105.6,452715.65
20519,Oaxaca,Santo Domingo Tomaltepec,8980000,Tomate verde,1,Otoño-Invierno,28.48,286109.51
20519,Oaxaca,Santo Domingo Tomaltepec,6900000,Garbanzo grano,1,Otoño-Invierno,2.6,28164.24
20519,Oaxaca,Santo Domingo Tomaltepec,7490000,Maíz grano,2,Primavera-Verano,122.22,484920.07
20519,Oaxaca,Santo Domingo Tomaltepec,8970000,Tomate rojo (jitomate),2,Primavera-Verano,86.2,791821.13
20519,Oaxaca,Santo Domingo Tomaltepec,6840000,Frijol,2,Primavera-Verano,11.52,162963.65
20519,Oaxaca,Santo Domingo Tomaltepec,7490000,Maíz grano,2,Primavera-Verano,184.0,757206.0
20519,Oaxaca,Santo Domingo Tomaltepec,5170000,Alfalfa,3,Perennes,992.76,524316.27
20519,Oaxaca,Santo Domingo Tomaltepec,5050000,Agave,3,Perennes,0.0,0.0
20530,Oaxaca,Santo Tomás Jalieza,5940000,Cebolla,1,Otoño-Invierno,6.82,64767.9
20530,Oaxaca,Santo Tomás Jalieza,6070000,Chícharo,1,Otoño-Invierno,0.76,6053.8
20530,Oaxaca,Santo Tomás Jalieza,6840000,Frijol,1,Otoño-Invierno,1.45,21688.68
20530,Oaxaca,Santo Tomás Jalieza,7490000,Maíz grano,1,Otoño-Invierno,18.6,79719.23
20530,Oaxaca,Santo Tomás Jalieza,6900000,Garbanzo grano,1,Otoño-Invierno,5.84,64527.74
20530,Oaxaca,Santo Tomás Jalieza,8970000,Tomate rojo (jitomate),2,Primavera-Verano,24.48,238318.19
20530,Oaxaca,Santo Tomás Jalieza,8970000,Tomate rojo (jitomate),2,Primavera-Verano,120.65,1145208.59
20530,Oaxaca,Santo Tomás Jalieza,8980000,Tomate verde,2,Primavera-Verano,38.49,375304.06
20530,Oaxaca,Santo Tomás Jalieza,6840000,Frijol,2,Primavera-Verano,2.92,41478.6
20530,Oaxaca,Santo Tomás Jalieza,7490000,Maíz grano,2,Primavera-Verano,1275.0,5046450.0
20530,Oaxaca,Santo Tomás Jalieza,5170000,Alfalfa,3,Perennes,342.92,178462.43
20530,Oaxaca,Santo Tomás Jalieza,5050000,Agave,3,Perennes,0.0,0.0
20531,Oaxaca,Santo Tomás Mazaltepec,6840000,Frijol,1,Otoño-Invierno,6.66,99872.49
20531,Oaxaca,Santo Tomás Mazaltepec,7490000,Maíz grano,1,Otoño-Invierno,107.26,481687.5
20531,Oaxaca,Santo Tomás Mazaltepec,5490000,Avena forrajera en verde,2,Primavera-Verano,32.53,16700.25
20531,Oaxaca,Santo Tomás Mazaltepec,6070000,Chícharo,2,Primavera-Verano,1.62,16227.95
20531,Oaxaca,Santo Tomás Mazaltepec,6840000,Frijol,2,Primavera-Verano,4.15,59859.68
20531,Oaxaca,Santo Tomás Mazaltepec,7490000,Maíz grano,2,Primavera-Verano,23.36,93150.34
20531,Oaxaca,Santo Tomás Mazaltepec,5340000,Amaranto,2,Primavera-Verano,4.74,71604.67
20531,Oaxaca,Santo Tomás Mazaltepec,6840000,Frijol,2,Primavera-Verano,4.8,67992.0
20531,Oaxaca,Santo Tomás Mazaltepec,7490000,Maíz grano,2,Primavera-Verano,803.92,3436589.18
20531,Oaxaca,Santo Tomás Mazaltepec,5170000,Alfalfa,3,Perennes,1041.0,526725.18
20531,Oaxaca,Santo Tomás Mazaltepec,5050000,Agave,3,Perennes,0.0,0.0
20539,Oaxaca,Soledad Etla,6840000,Frijol,1,Otoño-Invierno,3.96,59486.37
20539,Oaxaca,Soledad Etla,7470000,Maíz forrajero en verde,1,Otoño-Invierno,515.58,276036.38
20539,Oaxaca,Soledad Etla,7490000,Maíz grano,1,Otoño-Invierno,37.7,164212.53
20539,Oaxaca,Soledad Etla,8790000,Sorgo forrajero en verde,1,Otoño-Invierno,160.88,103637.29
20539,Oaxaca,Soledad Etla,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,189.93,1811257.95
20539,Oaxaca,Soledad Etla,6840000,Frijol,2,Primavera-Verano,0.81,11720.88
20539,Oaxaca,Soledad Etla,7490000,Maíz grano,2,Primavera-Verano,5.86,23755.8
20539,Oaxaca,Soledad Etla,7490000,Maíz grano,2,Primavera-Verano,338.1,1424063.68
20539,Oaxaca,Soledad Etla,5170000,Alfalfa,3,Perennes,1195.88,618772.23
20553,Oaxaca,Tlalixtac de Cabrera,6840000,Frijol,1,Otoño-Invierno,2.79,40705.82
20553,Oaxaca,Tlalixtac de Cabrera,7490000,Maíz grano,1,Otoño-Invierno,154.44,686422.48
20553,Oaxaca,Tlalixtac de Cabrera,6900000,Garbanzo grano,1,Otoño-Invierno,1.7,19138.79
20553,Oaxaca,Tlalixtac de Cabrera,7490000,Maíz grano,2,Primavera-Verano,121.77,475934.39
20553,Oaxaca,Tlalixtac de Cabrera,7900000,Nochebuena ,2,Primavera-Verano,23387.0,1509864.72
20553,Oaxaca,Tlalixtac de Cabrera,6840000,Frijol,2,Primavera-Verano,23.78,335588.59
20553,Oaxaca,Tlalixtac de Cabrera,7490000,Maíz grano,2,Primavera-Verano,469.2,1940723.81
20553,Oaxaca,Tlalixtac de Cabrera,5170000,Alfalfa,3,Perennes,1307.25,680619.71
20555,Oaxaca,Trinidad Zaachila,5490000,Avena forrajera en verde,1,Otoño-Invierno,121.35,63838.59
20555,Oaxaca,Trinidad Zaachila,6120000,Chile verde,1,Otoño-Invierno,46.62,915469.01
20555,Oaxaca,Trinidad Zaachila,6600000,Ejote,1,Otoño-Invierno,31.05,262445.47
20555,Oaxaca,Trinidad Zaachila,6840000,Frijol,1,Otoño-Invierno,16.95,255862.62
20555,Oaxaca,Trinidad Zaachila,7490000,Maíz grano,1,Otoño-Invierno,206.88,854704.03
20555,Oaxaca,Trinidad Zaachila,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,281.4,2582261.47
20555,Oaxaca,Trinidad Zaachila,6840000,Frijol,2,Primavera-Verano,8.6,124158.03
20555,Oaxaca,Trinidad Zaachila,7470000,Maíz forrajero en verde,2,Primavera-Verano,989.55,610977.86
20555,Oaxaca,Trinidad Zaachila,7490000,Maíz grano,2,Primavera-Verano,120.05,462725.52
20555,Oaxaca,Trinidad Zaachila,8970000,Tomate rojo (jitomate),2,Primavera-Verano,722.4,6811141.18
20555,Oaxaca,Trinidad Zaachila,9320000,Zempoalxochitl,2,Primavera-Verano,46.56,334855.33
20555,Oaxaca,Trinidad Zaachila,5690000,Cacahuate,2,Primavera-Verano,50.5,1225419.37
20555,Oaxaca,Trinidad Zaachila,6840000,Frijol,2,Primavera-Verano,21.56,304307.11
20555,Oaxaca,Trinidad Zaachila,7490000,Maíz grano,2,Primavera-Verano,1012.32,4288764.54
20555,Oaxaca,Trinidad Zaachila,5060000,Aguacate,3,Perennes,143.52,3217203.16
20555,Oaxaca,Trinidad Zaachila,5170000,Alfalfa,3,Perennes,4460.56,2332694.46
20555,Oaxaca,Trinidad Zaachila,5050000,Agave,3,Perennes,0.0,0.0
20555,Oaxaca,Trinidad Zaachila,7960000,Nuez,3,Perennes,27.44,695794.71
20561,Oaxaca,Yaxe,5070000,Ajo,1,Otoño-Invierno,27.58,644303.28
20561,Oaxaca,Yaxe,5740000,Calabacita,1,Otoño-Invierno,54.12,521195.08
20561,Oaxaca,Yaxe,5940000,Cebolla,1,Otoño-Invierno,160.51,1296635.09
20561,Oaxaca,Yaxe,6120000,Chile verde,1,Otoño-Invierno,20.73,414772.68
20561,Oaxaca,Yaxe,6190000,Cilantro,1,Otoño-Invierno,25.9,90257.87
20561,Oaxaca,Yaxe,6310000,Col (repollo),1,Otoño-Invierno,52.81,121495.21
20561,Oaxaca,Yaxe,6600000,Ejote,1,Otoño-Invierno,23.46,198977.16
20561,Oaxaca,Yaxe,6840000,Frijol,1,Otoño-Invierno,3.87,57979.1
20561,Oaxaca,Yaxe,7490000,Maíz grano,1,Otoño-Invierno,124.56,542766.46
20561,Oaxaca,Yaxe,8710000,Sandía,1,Otoño-Invierno,9.27,44659.62
20561,Oaxaca,Yaxe,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,28.65,255068.37
20561,Oaxaca,Yaxe,8980000,Tomate verde,1,Otoño-Invierno,26.6,280216.64
20561,Oaxaca,Yaxe,6900000,Garbanzo grano,1,Otoño-Invierno,5.45,59611.06
20561,Oaxaca,Yaxe,5940000,Cebolla,2,Primavera-Verano,46.0,449411.26
20561,Oaxaca,Yaxe,6190000,Cilantro,2,Primavera-Verano,11.64,39112.15
20561,Oaxaca,Yaxe,6840000,Frijol,2,Primavera-Verano,2.4,34531.44
20561,Oaxaca,Yaxe,7490000,Maíz grano,2,Primavera-Verano,137.7,561566.76
20561,Oaxaca,Yaxe,8210000,Pepino,2,Primavera-Verano,11.2,85850.35
20561,Oaxaca,Yaxe,8970000,Tomate rojo (jitomate),2,Primavera-Verano,256.62,2143315.76
20561,Oaxaca,Yaxe,6840000,Frijol,2,Primavera-Verano,31.82,455413.25
20561,Oaxaca,Yaxe,7490000,Maíz grano,2,Primavera-Verano,816.56,3513918.98
20561,Oaxaca,Yaxe,5170000,Alfalfa,3,Perennes,1302.6,691902.04
20561,Oaxaca,Yaxe,5050000,Agave,3,Perennes,219.0,629789.25
20565,Oaxaca,Villa de Zaachila,6600000,Ejote,1,Otoño-Invierno,47.44,413309.14
20565,Oaxaca,Villa de Zaachila,6840000,Frijol,1,Otoño-Invierno,18.91,284892.39
20565,Oaxaca,Villa de Zaachila,7490000,Maíz grano,1,Otoño-Invierno,209.56,826934.24
20565,Oaxaca,Villa de Zaachila,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,42.46,391894.76
20565,Oaxaca,Villa de Zaachila,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,512.81,4798045.23
20565,Oaxaca,Villa de Zaachila,6900000,Garbanzo grano,1,Otoño-Invierno,17.4,200067.64
20565,Oaxaca,Villa de Zaachila,6840000,Frijol,2,Primavera-Verano,22.0,314743.0
20565,Oaxaca,Villa de Zaachila,7490000,Maíz grano,2,Primavera-Verano,391.2,1620397.34
20565,Oaxaca,Villa de Zaachila,8970000,Tomate rojo (jitomate),2,Primavera-Verano,894.78,8349603.78
20565,Oaxaca,Villa de Zaachila,9320000,Zempoalxochitl,2,Primavera-Verano,44.55,303950.84
20565,Oaxaca,Villa de Zaachila,5690000,Cacahuate,2,Primavera-Verano,116.0,2842600.88
20565,Oaxaca,Villa de Zaachila,6840000,Frijol,2,Primavera-Verano,94.8,1349092.16
20565,Oaxaca,Villa de Zaachila,7490000,Maíz grano,2,Primavera-Verano,2075.55,8638584.39
20565,Oaxaca,Villa de Zaachila,5060000,Aguacate,3,Perennes,247.86,5512104.01
20565,Oaxaca,Villa de Zaachila,5170000,Alfalfa,3,Perennes,8583.0,4487192.4
20565,Oaxaca,Villa de Zaachila,5821000,Caña de azúcar otro uso,3,Perennes,68.43,188268.72
20565,Oaxaca,Villa de Zaachila,5050000,Agave,3,Perennes,75.8,313528.51
20565,Oaxaca,Villa de Zaachila,7960000,Nuez,3,Perennes,234.0,5911691.76
20570,Oaxaca,Zimatlán de Álvarez,5490000,Avena forrajera en verde,1,Otoño-Invierno,61.16,32243.55
20570,Oaxaca,Zimatlán de Álvarez,5740000,Calabacita,1,Otoño-Invierno,37.31,366747.97
20570,Oaxaca,Zimatlán de Álvarez,6120000,Chile verde,1,Otoño-Invierno,115.8,2248397.12
20570,Oaxaca,Zimatlán de Álvarez,6820000,Fresa,1,Otoño-Invierno,75.38,2147320.66
20570,Oaxaca,Zimatlán de Álvarez,6840000,Frijol,1,Otoño-Invierno,47.88,697502.43
20570,Oaxaca,Zimatlán de Álvarez,7470000,Maíz forrajero en verde,1,Otoño-Invierno,836.22,469679.69
20570,Oaxaca,Zimatlán de Álvarez,7490000,Maíz grano,1,Otoño-Invierno,332.8,1459913.73
20570,Oaxaca,Zimatlán de Álvarez,8710000,Sandía,1,Otoño-Invierno,101.34,480993.08
20570,Oaxaca,Zimatlán de Álvarez,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,28.92,254422.54
20570,Oaxaca,Zimatlán de Álvarez,8970000,Tomate rojo (jitomate),1,Otoño-Invierno,1421.92,13298606.33
20570,Oaxaca,Zimatlán de Álvarez,8980000,Tomate verde,1,Otoño-Invierno,73.68,754808.13
20570,Oaxaca,Zimatlán de Álvarez,6900000,Garbanzo grano,1,Otoño-Invierno,19.18,220478.32
20570,Oaxaca,Zimatlán de Álvarez,6120000,Chile verde,2,Primavera-Verano,40.5,738999.86
20570,Oaxaca,Zimatlán de Álvarez,6840000,Frijol,2,Primavera-Verano,42.12,604653.24
20570,Oaxaca,Zimatlán de Álvarez,7490000,Maíz grano,2,Primavera-Verano,790.0,3004140.9
20570,Oaxaca,Zimatlán de Álvarez,8970000,Tomate rojo (jitomate),2,Primavera-Verano,63.9,601162.25
20570,Oaxaca,Zimatlán de Álvarez,8970000,Tomate rojo (jitomate),2,Primavera-Verano,2596.0,23906252.48
20570,Oaxaca,Zimatlán de Álvarez,8980000,Tomate verde,2,Primavera-Verano,90.0,917781.3
20570,Oaxaca,Zimatlán de Álvarez,9320000,Zempoalxochitl,2,Primavera-Verano,41.0,269283.08
20570,Oaxaca,Zimatlán de Álvarez,5340000,Amaranto,2,Primavera-Verano,18.17,266393.82
20570,Oaxaca,Zimatlán de Álvarez,5690000,Cacahuate,2,Primavera-Verano,16.0,384097.28
20570,Oaxaca,Zimatlán de Álvarez,6840000,Frijol,2,Primavera-Verano,262.4,3733595.14
20570,Oaxaca,Zimatlán de Álvarez,7490000,Maíz grano,2,Primavera-Verano,5500.0,22639155.0
20570,Oaxaca,Zimatlán de Álvarez,5170000,Alfalfa,3,Perennes,10315.1,5419037.79
20570,Oaxaca,Zimatlán de Álvarez,5821000,Caña de azúcar otro uso,3,Perennes,202.28,506772.08
20570,Oaxaca,Zimatlán de Álvarez,6530000,Durazno,3,Perennes,0.0,0.0
20570,Oaxaca,Zimatlán de Álvarez,5050000,Agave,3,Perennes,192.0,589240.32
